org_key,year,event_key,match_key,match_number,time,alliance,team_key,scouter,Start_Position,Did_Score_In_Auto,Auto_Full_Cycles,Auto_Half_Cycles,End_Position,Climb_In_Auto,Started_With_Auto_Hub,Did_Intake_Fuel,Did_Shoot_Fuel,full_Score_Cycles,half_Score_Cycles,full_Lob_Cycles,half_Lob_Cycles,Did_Climb,Climb_Tier,Did_Feed_Outpost,Did_Lob_Neutral,Did_Lob_Opposite,Died_During_Match,Tipped_Over_During_Match,Got_Beached,Got_Stuck_Under_Trench,Got_Stuck_On_Bump,Got_Damaged,Defense_Quality,Shooter_Accuracy,Driver_Skill,RedCard,YellowCard,otherNotes,Accuracy_Percentage,Total_Auto_Points,Total_Teleop_Points,Total_Fuel_Lobbed,Total_Endgame_Points,Total_Contributed_Points,Total_Fuel_Points,Total_Climb_Points,AutoMistakeFlag,DidScoreMistakeFlag,DidIntakeMistakeFlag,superNotes
frc1912,2026,2026mslr,2026mslr_qm23,23,3/20/2026 6:27:00 PM,blue,frc3606,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Did not show up",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm23,23,3/20/2026 6:27:00 PM,blue,frc5045,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","did not show up",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm23,23,3/20/2026 6:27:00 PM,blue,frc7094,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm24,24,3/20/2026 6:36:00 PM,red,frc11265,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm24,24,3/20/2026 6:36:00 PM,blue,frc4107,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They got stuck on some of the balls but they got free",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm24,24,3/20/2026 6:36:00 PM,blue,frc10961,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm24,24,3/20/2026 6:36:00 PM,red,frc2221,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm24,24,3/20/2026 6:36:00 PM,red,frc6998,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm25,25,3/20/2026 6:45:00 PM,red,frc3753,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm25,25,3/20/2026 6:45:00 PM,red,frc3616,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm25,25,3/20/2026 6:45:00 PM,red,frc10217,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","First cycle missed all, second cycle missed almost all, third cycle scored most, very “jumpy” driving. ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm25,25,3/20/2026 6:45:00 PM,blue,frc1927,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Didnt show up",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm25,25,3/20/2026 6:45:00 PM,blue,frc10309,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,blue,frc4400,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,blue,frc4087,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Quick with everything, they didn’t get tripped up ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,blue,frc364,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,red,frc5863,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,red,frc2183,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","good",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm26,26,3/20/2026 6:54:00 PM,red,frc6184,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Robot can take in a crazy amount of intake  at a fast pace. It can also shoot multiple balls at a good trajectory.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm27,27,3/20/2026 7:03:00 PM,red,frc9153,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm27,27,3/20/2026 7:03:00 PM,red,frc11107,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Brought fuel to their alliance zone.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm27,27,3/20/2026 7:03:00 PM,red,frc10655,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","got stuck twice and couldnt do anything but feed outpost also robot broke i think ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm27,27,3/20/2026 7:03:00 PM,blue,frc8044,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Shot so many balls I lost count (*´-`)",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm27,27,3/20/2026 7:03:00 PM,blue,frc1912,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,red,frc11343,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","broke down",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,blue,frc8808,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,blue,frc11345,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Driver kept bumping into the sides of the ring. Had trouble getting fuel into the intake. Mainly pushed fuel into the outpost.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,blue,frc3039,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,red,frc9717,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm28,28,3/20/2026 7:12:00 PM,red,frc10929,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,red,frc10661,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,red,frc11287,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","really bad driving only intakes 2 balls and shot 2 balls",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,red,frc7094,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,blue,frc7474,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","didnt show up",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,blue,frc538,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm29,29,3/20/2026 7:21:00 PM,blue,frc2992,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,red,frc9503,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","intake not working",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,blue,frc3606,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,blue,frc4336,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,blue,frc10943,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Robot would randomly start shaking during match.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,red,frc2556,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm30,30,3/20/2026 7:30:00 PM,red,frc5045,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Didnt pick up fuel, no auto, and died during matchBut they did have a good strat of hogging balls for their alliance to intake",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm31,31,3/20/2026 7:39:00 PM,red,frc456,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm31,31,3/20/2026 7:39:00 PM,red,frc5863,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm31,31,3/20/2026 7:39:00 PM,blue,frc2221,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Have no intake.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm31,31,3/20/2026 7:39:00 PM,blue,frc1421,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","fuels went out of their hopper",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm31,31,3/20/2026 7:39:00 PM,blue,frc10101,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","I like the colors",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,red,frc3616,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,blue,frc590,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Robot kept hesitating. It started then abruptly stop over and over. ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,blue,frc4087,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,blue,frc6998,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,red,frc9405,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm32,32,3/20/2026 7:48:00 PM,red,frc10655,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Got stuck on a ball",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm33,33,3/20/2026 7:57:00 PM,red,frc9734,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm33,33,3/20/2026 7:57:00 PM,red,frc8808,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm33,33,3/20/2026 7:57:00 PM,red,frc3753,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm33,33,3/20/2026 7:57:00 PM,blue,frc2183,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm33,33,3/20/2026 7:57:00 PM,blue,frc3039,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Pushed more fuel than picked up. Focused primarily on bringing in fuel. Then split between shooting in the tower and bringing fuel to the outpost.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm34,34,3/20/2026 8:06:00 PM,blue,frc10217,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm34,34,3/20/2026 8:06:00 PM,blue,frc1912,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm34,34,3/20/2026 8:06:00 PM,red,frc7094,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm34,34,3/20/2026 8:06:00 PM,red,frc4107,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Collect the fuel by picking it up. Some of the fuel was shot too low. Focused on bringing fuel to their alliance zone and less on defense.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm35,35,3/20/2026 8:15:00 PM,red,frc11343,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm35,35,3/20/2026 8:15:00 PM,red,frc11107,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm35,35,3/20/2026 8:15:00 PM,blue,frc538,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm35,35,3/20/2026 8:15:00 PM,blue,frc11345,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Didnt intake most likely because its broken and yet still helped the alliance score fuel by stealing balls",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm35,35,3/20/2026 8:15:00 PM,blue,frc4400,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm36,36,3/20/2026 8:24:00 PM,blue,frc364,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm36,36,3/20/2026 8:24:00 PM,red,frc9153,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Heavily relied kn defense as broken intake. However got stuck going over blur alliance bump",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm36,36,3/20/2026 8:24:00 PM,red,frc9309,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm36,36,3/20/2026 8:24:00 PM,blue,frc10929,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Besides th autonomous, this team wasn’t able to score much fuel.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm37,37,3/20/2026 8:33:00 PM,red,frc1927,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Robot was struggling to move the entire time.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm37,37,3/20/2026 8:33:00 PM,red,frc10101,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm37,37,3/20/2026 8:33:00 PM,blue,frc456,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm38,38,3/20/2026 8:42:00 PM,blue,frc6184,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm38,38,3/20/2026 8:42:00 PM,blue,frc9503,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Pushed fuel into their alliance. Most of the match focused on pushing fuel from the neutral zone. Did not focus on bringing fuel to the outpost, instead just brought it to their side. Near the end, they pushed fuel to the outpost. Did not go into the other alliance side, nor did they defend.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm38,38,3/20/2026 8:42:00 PM,red,frc11287,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm38,38,3/20/2026 8:42:00 PM,red,frc1421,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Seems to consistently be in the way of teammates robots ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm39,39,3/20/2026 8:51:00 PM,red,frc6998,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Died during the match. Did not make much fuel into the tower.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm39,39,3/20/2026 8:51:00 PM,red,frc1912,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","GO COMBUSTION WOOOOOO also could use more fuel storage room, maybe usenetting so that we can still fit under the trench  🤔 also we need to put a stop on the end or like a large washer that can fit on that shaft so that the belt for the intake lift doesn’t fall off",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm40,40,3/20/2026 9:00:00 PM,red,frc11343,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","- Had trouble picking up fuel- Got stuck over the bump (could not go over the bump during the last auto)-Barely able to bring a low amount of fuel into their alliance zone- the fuel in their intake was from the beginning ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm40,40,3/20/2026 9:00:00 PM,blue,frc10655,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm40,40,3/20/2026 9:00:00 PM,blue,frc8808,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm40,40,3/20/2026 9:00:00 PM,red,frc9734,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm41,41,3/20/2026 9:09:00 PM,blue,frc2556,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-went through the field quickly",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm41,41,3/20/2026 9:09:00 PM,blue,frc11345,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Gets stuck",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm41,41,3/20/2026 9:09:00 PM,blue,frc7094,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm41,41,3/20/2026 9:09:00 PM,red,frc9405,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Robot is terrible at shooting.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm42,42,3/20/2026 9:18:00 PM,blue,frc3616,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm42,42,3/20/2026 9:18:00 PM,blue,frc11265,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm42,42,3/20/2026 9:18:00 PM,red,frc3039,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Very awesome, auto strategy is do not score, just fill hopper",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm42,42,3/20/2026 9:18:00 PM,red,frc7474,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,red,frc10929,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Not in field",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,red,frc10661,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,red,frc4336,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,blue,frc4087,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They did really well",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,blue,frc11287,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm43,43,3/20/2026 9:27:00 PM,blue,frc8044,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm44,44,3/20/2026 9:36:00 PM,red,frc538,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm44,44,3/20/2026 9:36:00 PM,red,frc9153,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm44,44,3/20/2026 9:36:00 PM,blue,frc4107,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm44,44,3/20/2026 9:36:00 PM,blue,frc6184,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They played well but were getting attacked by the other robots ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm44,44,3/20/2026 9:36:00 PM,blue,frc10101,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Fed to other side",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,blue,frc2992,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,blue,frc3753,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,red,frc10309,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,blue,frc9717,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Filled hopper at start, kept trying to shoot but couldn’t, did not play def",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,red,frc1421,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","I think the top half of the robot wasn’t fully connected to the base ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm45,45,3/20/2026 9:45:00 PM,red,frc10961,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm46,46,3/20/2026 9:54:00 PM,blue,frc10943,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm46,46,3/20/2026 9:54:00 PM,blue,frc1927,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Bumper fell off, sum lollygagging, then robot died",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm46,46,3/20/2026 9:54:00 PM,red,frc11107,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Got stuck on a lemon the entire match 🍋 🍋 🍋 ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm46,46,3/20/2026 9:54:00 PM,red,frc3606,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Did not show up",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm46,46,3/20/2026 9:54:00 PM,red,frc5863,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They didn’t do too well and might have had some problems with the robot",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm47,47,3/20/2026 10:03:00 PM,blue,frc10217,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm47,47,3/20/2026 10:03:00 PM,blue,frc9405,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They kept defending despite not intaking a fuel. They only shot during auto as they already had fuel in their hopper",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm47,47,3/20/2026 10:03:00 PM,red,frc7474,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm47,47,3/20/2026 10:03:00 PM,red,frc4400,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm47,47,3/20/2026 10:03:00 PM,red,frc1912,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,red,frc11265,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,red,frc9309,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,red,frc8044,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
